index,image,llava_filtered_output
95,data/images/quantifier/test_95.png,"['some', 'few', 'almost none', 'some', 'almost none']"
15,data/images/quantifier/test_15.png,"['none', 'none', 'none', 'none', 'none']"
30,data/images/quantifier/test_30.png,"['none', 'almost none', 'almost none', 'almost none', 'none']"
158,data/images/quantifier/test_158.png,"['none', 'almost none', 'almost none', 'none', 'none']"
128,data/images/quantifier/test_128.png,"['almost none', 'many', 'almost none', 'none', 'some']"
115,data/images/quantifier/test_115.png,"['almost none', 'some', 'few', 'some', 'none']"
1776,data/images/quantifier/test_1776.png,"['many', 'almost all', 'many', 'many', 'many']"
1633,data/images/quantifier/test_1633.png,"['none', 'few', 'none', 'almost all', 'the smaller part']"
1721,data/images/quantifier/test_1721.png,"['most', 'many', 'most', 'most', 'almost all']"
1780,data/images/quantifier/test_1780.png,"['many', 'many', 'most', 'some', 'many']"
1702,data/images/quantifier/test_1702.png,"['almost none', 'almost all', 'almost all', 'almost all', 'few']"
1735,data/images/quantifier/test_1735.png,"['some', 'the smaller part', 'few', 'the smaller part', 'some']"
1160,data/images/quantifier/test_1160.png,"['almost all', 'some', 'the smaller part', 'some', 'few']"
1014,data/images/quantifier/test_1014.png,"['most', 'almost all', 'almost all', 'some', 'some']"
1109,data/images/quantifier/test_1109.png,"['the smaller part', 'some', 'almost all', 'some', 'few']"
1019,data/images/quantifier/test_1019.png,"['the smaller part', 'almost all', 'some', 'almost none', 'some']"
1122,data/images/quantifier/test_1122.png,"['many', 'many', 'most', 'few', 'many']"
1166,data/images/quantifier/test_1166.png,"['some', 'some', 'the smaller part', 'few', 'most']"
938,data/images/quantifier/test_938.png,"['most', 'almost all', 'the smaller part', 'almost all', 'some']"
870,data/images/quantifier/test_870.png,"['few', 'all', 'the smaller part', 'some', 'all']"
863,data/images/quantifier/test_863.png,"['almost none', 'all', 'almost all', 'many', 'some']"
934,data/images/quantifier/test_934.png,"['the smaller part', 'almost all', 'many', 'none', 'some']"
866,data/images/quantifier/test_866.png,"['many', 'some', 'some', 'most', 'almost all']"
932,data/images/quantifier/test_932.png,"['few', 'some', 'the smaller part', 'none', 'all']"
711,data/images/quantifier/test_711.png,"['the smaller part', 'all', 'some', 'some', 'the smaller part']"
780,data/images/quantifier/test_780.png,"['few', 'the smaller part', 'many', 'almost none', 'the smaller part']"
793,data/images/quantifier/test_793.png,"['almost all', 'almost all', 'all', 'almost none', 'all']"
615,data/images/quantifier/test_615.png,"['all', 'the smaller part', 'some', 'almost none', 'some']"
737,data/images/quantifier/test_737.png,"['none', 'the smaller part', 'almost none', 'none', 'none']"
758,data/images/quantifier/test_758.png,"['the smaller part', 'most', 'the smaller part', 'almost all', 'most']"
474,data/images/quantifier/test_474.png,"['all', 'none', 'none', 'none', 'few']"
558,data/images/quantifier/test_558.png,"['none', 'few', 'the smaller part', 'almost all', 'almost none']"
512,data/images/quantifier/test_512.png,"['all', 'few', 'almost none', 'almost none', 'some']"
487,data/images/quantifier/test_487.png,"['almost none', 'almost none', 'few', 'many', 'some']"
507,data/images/quantifier/test_507.png,"['none', 'none', 'all', 'some', 'none']"
492,data/images/quantifier/test_492.png,"['some', 'almost none', 'some', 'most', 'all']"
212,data/images/quantifier/test_212.png,"['some', 'none', 'most', 'the smaller part', 'all']"
260,data/images/quantifier/test_260.png,"['the smaller part', 'some', 'none', 'some', 'most']"
326,data/images/quantifier/test_326.png,"['some', 'none', 'some', 'none', 'the smaller part']"
384,data/images/quantifier/test_384.png,"['none', 'none', 'most', 'the smaller part', 'almost none']"
303,data/images/quantifier/test_303.png,"['some', 'some', 'few', 'some', 'many']"
394,data/images/quantifier/test_394.png,"['none', 'none', 'few', 'almost none', 'few']"
2211,data/images/quantifier/test_2211.png,"['almost all', 'some', 'some', 'all', 'the smaller part']"
2229,data/images/quantifier/test_2229.png,"['some', 'many', 'all', 'almost all', 'all']"
2301,data/images/quantifier/test_2301.png,"['some', 'some', 'the smaller part', 'all', 'all']"
2243,data/images/quantifier/test_2243.png,"['most', 'many', 'almost all', 'some', 'the smaller part']"
2290,data/images/quantifier/test_2290.png,"['almost none', 'the smaller part', 'some', 'most', 'many']"
2201,data/images/quantifier/test_2201.png,"['most', 'almost all', 'almost all', 'almost all', 'all']"
1255,data/images/quantifier/test_1255.png,"['some', 'some', 'most', 'all', 'almost all']"
1341,data/images/quantifier/test_1341.png,"['all', 'none', 'the smaller part', 'some', 'none']"
1294,data/images/quantifier/test_1294.png,"['almost none', 'some', 'the smaller part', 'almost all', 'some']"
1204,data/images/quantifier/test_1204.png,"['many', 'some', 'some', 'almost all', 'some']"
1272,data/images/quantifier/test_1272.png,"['the smaller part', 'many', 'many', 'some', 'few']"
1302,data/images/quantifier/test_1302.png,"['few', 'the smaller part', 'the smaller part', 'almost none', 'none']"
2515,data/images/quantifier/test_2515.png,"['many', 'many', 'many', 'many', 'almost all']"
2557,data/images/quantifier/test_2557.png,"['all', 'almost none', 'some', 'almost none', 'all']"
2592,data/images/quantifier/test_2592.png,"['almost all', 'many', 'many', 'all', 'almost all']"
2567,data/images/quantifier/test_2567.png,"['some', 'all', 'most', 'all', 'many']"
2487,data/images/quantifier/test_2487.png,"['few', 'some', 'almost all', 'almost none', 'many']"
2472,data/images/quantifier/test_2472.png,"['all', 'almost all', 'most', 'many', 'most']"
2054,data/images/quantifier/test_2054.png,"['many', 'almost all', 'almost all', 'few', 'many']"
2111,data/images/quantifier/test_2111.png,"['some', 'some', 'most', 'all', 'almost all']"
2019,data/images/quantifier/test_2019.png,"['almost all', 'many', 'almost all', 'all', 'many']"
2031,data/images/quantifier/test_2031.png,"['almost all', 'all', 'many', 'many', 'many']"
2137,data/images/quantifier/test_2137.png,"['almost all', 'most', 'almost all', 'few', 'many']"
2135,data/images/quantifier/test_2135.png,"['almost all', 'all', 'the smaller part', 'many', 'many']"
1486,data/images/quantifier/test_1486.png,"['some', 'none', 'some', 'all', 'some']"
1499,data/images/quantifier/test_1499.png,"['few', 'almost all', 'almost all', 'all', 'some']"
1502,data/images/quantifier/test_1502.png,"['some', 'almost all', 'many', 'most', 'all']"
1554,data/images/quantifier/test_1554.png,"['almost all', 'few', 'many', 'many', 'some']"
1493,data/images/quantifier/test_1493.png,"['many', 'almost all', 'almost all', 'some', 'the smaller part']"
1534,data/images/quantifier/test_1534.png,"['almost none', 'none', 'almost all', 'the smaller part', 'some']"
2658,data/images/quantifier/test_2658.png,"['most', 'some', 'few', 'some', 'some']"
2632,data/images/quantifier/test_2632.png,"['many', 'many', 'all', 'some', 'many']"
2789,data/images/quantifier/test_2789.png,"['most', 'many', 'almost all', 'some', 'almost all']"
2655,data/images/quantifier/test_2655.png,"['almost all', 'many', 'many', 'all', 'almost all']"
2603,data/images/quantifier/test_2603.png,"['many', 'almost all', 'many', 'many', 'almost all']"
2731,data/images/quantifier/test_2731.png,"['all', 'all', 'many', 'all', 'almost all']"
1982,data/images/quantifier/test_1982.png,"['all', 'some', 'some', 'some', 'some']"
1878,data/images/quantifier/test_1878.png,"['some', 'some', 'some', 'all', 'most']"
1912,data/images/quantifier/test_1912.png,"['almost all', 'many', 'all', 'none', 'some']"
1947,data/images/quantifier/test_1947.png,"['almost all', 'all', 'most', 'almost all', 'the smaller part']"
1858,data/images/quantifier/test_1858.png,"['many', 'some', 'all', 'some', 'all']"
1965,data/images/quantifier/test_1965.png,"['many', 'the smaller part', 'some', 'many', 'most']"
2893,data/images/quantifier/test_2893.png,"['all', 'almost all', 'many', 'many', 'almost all']"
2892,data/images/quantifier/test_2892.png,"['all', 'almost all', 'many', 'all', 'many']"
2945,data/images/quantifier/test_2945.png,"['some', 'most', 'almost all', 'the smaller part', 'many']"
2883,data/images/quantifier/test_2883.png,"['many', 'almost all', 'many', 'the smaller part', 'almost all']"
2985,data/images/quantifier/test_2985.png,"['almost all', 'some', 'the smaller part', 'some', 'the smaller part']"
2817,data/images/quantifier/test_2817.png,"['all', 'all', 'almost all', 'all', 'many']"
3139,data/images/quantifier/test_3139.png,"['all', 'all', 'many', 'most', 'almost all']"
3145,data/images/quantifier/test_3145.png,"['almost all', 'many', 'many', 'many', 'most']"
3157,data/images/quantifier/test_3157.png,"['all', 'some', 'many', 'many', 'all']"
3184,data/images/quantifier/test_3184.png,"['some', 'most', 'some', 'many', 'many']"
3110,data/images/quantifier/test_3110.png,"['many', 'many', 'most', 'many', 'many']"
3004,data/images/quantifier/test_3004.png,"['almost all', 'many', 'almost all', 'many', 'many']"
3310,data/images/quantifier/test_3310.png,"['almost all', 'almost all', 'almost all', 'the smaller part', 'many']"
3327,data/images/quantifier/test_3327.png,"['many', 'almost all', 'many', 'all', 'some']"
3249,data/images/quantifier/test_3249.png,"['many', 'many', 'almost all', 'many', 'many']"
3348,data/images/quantifier/test_3348.png,"['all', 'all', 'almost all', 'all', 'many']"
3353,data/images/quantifier/test_3353.png,"['almost all', 'almost all', 'many', 'almost all', 'almost all']"
3268,data/images/quantifier/test_3268.png,"['almost all', 'many', 'many', 'many', 'almost all']"
