index,image,llava_filtered_output
95,data/images/quantifier/test_95.png,"['none', 'none', 'none', 'none', 'almost none']"
15,data/images/quantifier/test_15.png,"['none', 'none', 'none', 'none', 'none']"
30,data/images/quantifier/test_30.png,"['none', 'all', 'most', 'none', 'none']"
158,data/images/quantifier/test_158.png,"['few', 'none', 'some', 'none', 'all']"
128,data/images/quantifier/test_128.png,"['none', 'few', 'some', 'almost none', 'some']"
115,data/images/quantifier/test_115.png,"['almost none', 'few', 'none', 'almost none', 'few']"
1776,data/images/quantifier/test_1776.png,"['most', 'all', 'some', 'few', 'some']"
1633,data/images/quantifier/test_1633.png,"['some', 'some', 'almost all', 'some', 'the smaller part']"
1721,data/images/quantifier/test_1721.png,"['many', 'all', 'the smaller part', 'almost all', 'some']"
1780,data/images/quantifier/test_1780.png,"['the smaller part', 'all', 'some', 'almost all', 'some']"
1702,data/images/quantifier/test_1702.png,"['some', 'the smaller part', 'almost all', 'many', 'the smaller part']"
1735,data/images/quantifier/test_1735.png,"['some', 'almost none', 'all', 'few', 'the smaller part']"
1160,data/images/quantifier/test_1160.png,"['few', 'some', 'some', 'the smaller part', 'all']"
1014,data/images/quantifier/test_1014.png,"['most', 'all', 'none', 'few', 'many']"
1109,data/images/quantifier/test_1109.png,"['almost all', 'none', 'most', 'most', 'almost all']"
1019,data/images/quantifier/test_1019.png,"['some', 'most', 'all', 'some', 'some']"
1122,data/images/quantifier/test_1122.png,"['all', 'almost all', 'some', 'none', 'almost all']"
1166,data/images/quantifier/test_1166.png,"['none', 'few', 'many', 'some', 'few']"
938,data/images/quantifier/test_938.png,"['all', 'some', 'almost none', 'most', 'none']"
870,data/images/quantifier/test_870.png,"['some', 'some', 'almost none', 'some', 'few']"
863,data/images/quantifier/test_863.png,"['all', 'almost all', 'none', 'almost all', 'many']"
934,data/images/quantifier/test_934.png,"['some', 'the smaller part', 'none', 'almost all', 'some']"
866,data/images/quantifier/test_866.png,"['many', 'none', 'many', 'few', 'some']"
932,data/images/quantifier/test_932.png,"['some', 'the smaller part', 'many', 'almost all', 'most']"
711,data/images/quantifier/test_711.png,"['none', 'some', 'few', 'most', 'all']"
780,data/images/quantifier/test_780.png,"['some', 'most', 'some', 'some', 'the smaller part']"
793,data/images/quantifier/test_793.png,"['all', 'almost none', 'few', 'few', 'almost none']"
615,data/images/quantifier/test_615.png,"['the smaller part', 'few', 'many', 'almost none', 'all']"
737,data/images/quantifier/test_737.png,"['some', 'the smaller part', 'some', 'some', 'some']"
758,data/images/quantifier/test_758.png,"['many', 'almost none', 'almost all', 'some', 'all']"
474,data/images/quantifier/test_474.png,"['none', 'some', 'the smaller part', 'almost all', 'none']"
558,data/images/quantifier/test_558.png,"['none', 'almost all', 'none', 'many', 'none']"
512,data/images/quantifier/test_512.png,"['many', 'most', 'none', 'some', 'all']"
487,data/images/quantifier/test_487.png,"['the smaller part', 'none', 'some', 'almost none', 'most']"
507,data/images/quantifier/test_507.png,"['most', 'almost all', 'none', 'the smaller part', 'almost all']"
492,data/images/quantifier/test_492.png,"['almost all', 'none', 'almost all', 'many', 'some']"
212,data/images/quantifier/test_212.png,"['some', 'almost none', 'the smaller part', 'none', 'the smaller part']"
260,data/images/quantifier/test_260.png,"['the smaller part', 'some', 'few', 'almost all', 'almost none']"
326,data/images/quantifier/test_326.png,"['all', 'many', 'none', 'none', 'none']"
384,data/images/quantifier/test_384.png,"['the smaller part', 'none', 'almost none', 'few', 'none']"
303,data/images/quantifier/test_303.png,"['most', 'almost none', 'all', 'the smaller part', 'most']"
394,data/images/quantifier/test_394.png,"['most', 'some', 'none', 'almost none', 'the smaller part']"
2211,data/images/quantifier/test_2211.png,"['all', 'many', 'some', 'almost all', 'almost all']"
2229,data/images/quantifier/test_2229.png,"['some', 'almost all', 'the smaller part', 'some', 'almost all']"
2301,data/images/quantifier/test_2301.png,"['some', 'some', 'the smaller part', 'almost all', 'some']"
2243,data/images/quantifier/test_2243.png,"['few', 'many', 'almost all', 'almost none', 'all']"
2290,data/images/quantifier/test_2290.png,"['almost all', 'all', 'many', 'all', 'many']"
2201,data/images/quantifier/test_2201.png,"['almost all', 'many', 'almost all', 'many', 'almost all']"
1255,data/images/quantifier/test_1255.png,"['almost none', 'almost all', 'some', 'some', 'some']"
1341,data/images/quantifier/test_1341.png,"['none', 'the smaller part', 'none', 'some', 'none']"
1294,data/images/quantifier/test_1294.png,"['most', 'many', 'some', 'some', 'the smaller part']"
1204,data/images/quantifier/test_1204.png,"['few', 'almost all', 'many', 'many', 'some']"
1272,data/images/quantifier/test_1272.png,"['the smaller part', 'many', 'few', 'many', 'almost all']"
1302,data/images/quantifier/test_1302.png,"['some', 'few', 'all', 'some', 'none']"
2515,data/images/quantifier/test_2515.png,"['all', 'many', 'many', 'many', 'many']"
2557,data/images/quantifier/test_2557.png,"['some', 'some', 'some', 'most', 'none']"
2592,data/images/quantifier/test_2592.png,"['some', 'all', 'few', 'few', 'all']"
2567,data/images/quantifier/test_2567.png,"['many', 'almost all', 'many', 'few', 'some']"
2487,data/images/quantifier/test_2487.png,"['many', 'the smaller part', 'all', 'almost none', 'all']"
2472,data/images/quantifier/test_2472.png,"['all', 'many', 'almost all', 'many', 'the smaller part']"
2054,data/images/quantifier/test_2054.png,"['all', 'some', 'many', 'almost all', 'all']"
2111,data/images/quantifier/test_2111.png,"['almost all', 'almost all', 'all', 'most', 'the smaller part']"
2019,data/images/quantifier/test_2019.png,"['many', 'many', 'many', 'many', 'many']"
2031,data/images/quantifier/test_2031.png,"['none', 'some', 'almost all', 'many', 'all']"
2137,data/images/quantifier/test_2137.png,"['some', 'many', 'many', 'all', 'the smaller part']"
2135,data/images/quantifier/test_2135.png,"['almost all', 'some', 'many', 'many', 'many']"
1486,data/images/quantifier/test_1486.png,"['few', 'the smaller part', 'many', 'almost all', 'some']"
1499,data/images/quantifier/test_1499.png,"['few', 'many', 'many', 'almost all', 'all']"
1502,data/images/quantifier/test_1502.png,"['some', 'many', 'some', 'some', 'some']"
1554,data/images/quantifier/test_1554.png,"['some', 'the smaller part', 'all', 'almost all', 'few']"
1493,data/images/quantifier/test_1493.png,"['many', 'some', 'none', 'few', 'none']"
1534,data/images/quantifier/test_1534.png,"['almost none', 'none', 'most', 'the smaller part', 'some']"
2658,data/images/quantifier/test_2658.png,"['few', 'all', 'almost all', 'most', 'some']"
2632,data/images/quantifier/test_2632.png,"['all', 'all', 'many', 'many', 'some']"
2789,data/images/quantifier/test_2789.png,"['all', 'most', 'many', 'some', 'many']"
2655,data/images/quantifier/test_2655.png,"['many', 'some', 'all', 'many', 'almost all']"
2603,data/images/quantifier/test_2603.png,"['all', 'many', 'all', 'many', 'almost all']"
2731,data/images/quantifier/test_2731.png,"['many', 'almost all', 'almost all', 'some', 'some']"
1982,data/images/quantifier/test_1982.png,"['most', 'some', 'few', 'many', 'the smaller part']"
1878,data/images/quantifier/test_1878.png,"['many', 'few', 'some', 'most', 'almost all']"
1912,data/images/quantifier/test_1912.png,"['the smaller part', 'almost all', 'some', 'the smaller part', 'all']"
1947,data/images/quantifier/test_1947.png,"['almost all', 'many', 'many', 'most', 'few']"
1858,data/images/quantifier/test_1858.png,"['few', 'most', 'all', 'few', 'all']"
1965,data/images/quantifier/test_1965.png,"['many', 'some', 'all', 'almost all', 'some']"
2893,data/images/quantifier/test_2893.png,"['many', 'many', 'almost all', 'many', 'almost all']"
2892,data/images/quantifier/test_2892.png,"['many', 'most', 'all', 'almost all', 'many']"
2945,data/images/quantifier/test_2945.png,"['all', 'almost all', 'some', 'almost all', 'many']"
2883,data/images/quantifier/test_2883.png,"['almost all', 'almost none', 'most', 'some', 'few']"
2985,data/images/quantifier/test_2985.png,"['almost all', 'most', 'some', 'some', 'most']"
2817,data/images/quantifier/test_2817.png,"['many', 'all', 'many', 'all', 'none']"
3139,data/images/quantifier/test_3139.png,"['many', 'all', 'many', 'most', 'many']"
3145,data/images/quantifier/test_3145.png,"['most', 'many', 'some', 'many', 'many']"
3157,data/images/quantifier/test_3157.png,"['many', 'almost all', 'many', 'the smaller part', 'almost all']"
3184,data/images/quantifier/test_3184.png,"['all', 'some', 'almost all', 'almost all', 'few']"
3110,data/images/quantifier/test_3110.png,"['many', 'many', 'almost all', 'almost all', 'almost all']"
3004,data/images/quantifier/test_3004.png,"['many', 'many', 'almost all', 'many', 'many']"
3310,data/images/quantifier/test_3310.png,"['almost all', 'most', 'most', 'many', 'many']"
3327,data/images/quantifier/test_3327.png,"['many', 'all', 'few', 'many', 'most']"
3249,data/images/quantifier/test_3249.png,"['almost all', 'many', 'all', 'many', 'many']"
3348,data/images/quantifier/test_3348.png,"['most', 'many', 'many', 'almost all', 'the smaller part']"
3353,data/images/quantifier/test_3353.png,"['many', 'almost all', 'many', 'all', 'many']"
3268,data/images/quantifier/test_3268.png,"['the smaller part', 'almost all', 'almost all', 'many', 'some']"
