index,image,llava_filtered_output
95,data/images/quantifier/test_95.png,"['none', 'none', 'almost none', 'none', 'almost none']"
15,data/images/quantifier/test_15.png,"['none', 'almost none', 'almost none', 'almost none', 'none']"
30,data/images/quantifier/test_30.png,"['none', 'all', 'none', 'none', 'almost all']"
158,data/images/quantifier/test_158.png,"['none', 'none', 'none', 'some', 'none']"
128,data/images/quantifier/test_128.png,"['none', 'none', 'none', 'none', 'almost none']"
115,data/images/quantifier/test_115.png,"['almost none', 'almost none', 'none', 'some', 'none']"
1776,data/images/quantifier/test_1776.png,"['all', 'most', 'many', 'few', 'most']"
1633,data/images/quantifier/test_1633.png,"['few', 'few', 'some', 'some', 'the smaller part']"
1721,data/images/quantifier/test_1721.png,"['all', 'almost all', 'all', 'many', 'almost all']"
1780,data/images/quantifier/test_1780.png,"['most', 'many', 'many', 'almost all', 'almost all']"
1702,data/images/quantifier/test_1702.png,"['many', 'almost all', 'the smaller part', 'some', 'almost all']"
1735,data/images/quantifier/test_1735.png,"['all', 'none', 'almost all', 'some', 'the smaller part']"
1160,data/images/quantifier/test_1160.png,"['some', 'the smaller part', 'almost all', 'none', 'many']"
1014,data/images/quantifier/test_1014.png,"['almost none', 'the smaller part', 'some', 'many', 'almost all']"
1109,data/images/quantifier/test_1109.png,"['some', 'all', 'some', 'most', 'the smaller part']"
1019,data/images/quantifier/test_1019.png,"['most', 'almost all', 'all', 'some', 'almost all']"
1122,data/images/quantifier/test_1122.png,"['almost all', 'almost none', 'most', 'the smaller part', 'many']"
1166,data/images/quantifier/test_1166.png,"['almost none', 'the smaller part', 'some', 'none', 'none']"
938,data/images/quantifier/test_938.png,"['some', 'some', 'none', 'some', 'almost all']"
870,data/images/quantifier/test_870.png,"['few', 'almost all', 'none', 'most', 'some']"
863,data/images/quantifier/test_863.png,"['the smaller part', 'almost all', 'almost all', 'none', 'almost all']"
934,data/images/quantifier/test_934.png,"['few', 'some', 'some', 'some', 'few']"
866,data/images/quantifier/test_866.png,"['almost all', 'some', 'almost all', 'almost all', 'some']"
932,data/images/quantifier/test_932.png,"['many', 'most', 'almost none', 'none', 'some']"
711,data/images/quantifier/test_711.png,"['the smaller part', 'many', 'some', 'some', 'almost all']"
780,data/images/quantifier/test_780.png,"['some', 'some', 'almost all', 'almost none', 'almost none']"
793,data/images/quantifier/test_793.png,"['few', 'some', 'some', 'many', 'some']"
615,data/images/quantifier/test_615.png,"['none', 'most', 'almost all', 'many', 'some']"
737,data/images/quantifier/test_737.png,"['some', 'none', 'none', 'most', 'some']"
758,data/images/quantifier/test_758.png,"['all', 'some', 'some', 'almost none', 'few']"
474,data/images/quantifier/test_474.png,"['none', 'none', 'most', 'some', 'the smaller part']"
558,data/images/quantifier/test_558.png,"['some', 'some', 'most', 'none', 'many']"
512,data/images/quantifier/test_512.png,"['almost all', 'few', 'none', 'few', 'almost none']"
487,data/images/quantifier/test_487.png,"['some', 'none', 'the smaller part', 'few', 'almost none']"
507,data/images/quantifier/test_507.png,"['none', 'none', 'none', 'almost all', 'almost none']"
492,data/images/quantifier/test_492.png,"['almost all', 'almost all', 'many', 'many', 'some']"
212,data/images/quantifier/test_212.png,"['almost all', 'most', 'some', 'none', 'many']"
260,data/images/quantifier/test_260.png,"['some', 'some', 'none', 'most', 'almost all']"
326,data/images/quantifier/test_326.png,"['few', 'almost none', 'some', 'none', 'almost none']"
384,data/images/quantifier/test_384.png,"['none', 'almost none', 'most', 'none', 'the smaller part']"
303,data/images/quantifier/test_303.png,"['some', 'all', 'none', 'all', 'almost none']"
