index,image,llava_filtered_output
95,data/images/quantifier/test_95.png,"['few', 'almost none', 'none', 'none', 'almost none']"
15,data/images/quantifier/test_15.png,"['none', 'none', 'the smaller part', 'almost none', 'almost none']"
30,data/images/quantifier/test_30.png,"['almost none', 'some', 'some', 'none', 'none']"
158,data/images/quantifier/test_158.png,"['none', 'none', 'none', 'none', 'none']"
128,data/images/quantifier/test_128.png,"['all', 'none', 'none', 'none', 'some']"
115,data/images/quantifier/test_115.png,"['none', 'none', 'almost none', 'some', 'none']"
1776,data/images/quantifier/test_1776.png,"['almost all', 'many', 'all', 'many', 'the smaller part']"
1633,data/images/quantifier/test_1633.png,"['none', 'the smaller part', 'some', 'few', 'almost all']"
1721,data/images/quantifier/test_1721.png,"['some', 'many', 'many', 'some', 'few']"
1780,data/images/quantifier/test_1780.png,"['many', 'almost all', 'the smaller part', 'many', 'almost all']"
1702,data/images/quantifier/test_1702.png,"['some', 'some', 'none', 'some', 'some']"
1735,data/images/quantifier/test_1735.png,"['the smaller part', 'almost all', 'some', 'almost none', 'many']"
1160,data/images/quantifier/test_1160.png,"['all', 'almost all', 'all', 'some', 'almost all']"
1014,data/images/quantifier/test_1014.png,"['many', 'the smaller part', 'many', 'almost all', 'almost all']"
1109,data/images/quantifier/test_1109.png,"['few', 'many', 'some', 'few', 'some']"
1019,data/images/quantifier/test_1019.png,"['all', 'some', 'almost all', 'the smaller part', 'all']"
1122,data/images/quantifier/test_1122.png,"['almost all', 'many', 'all', 'many', 'few']"
1166,data/images/quantifier/test_1166.png,"['almost none', 'the smaller part', 'some', 'some', 'all']"
938,data/images/quantifier/test_938.png,"['most', 'almost all', 'few', 'some', 'most']"
870,data/images/quantifier/test_870.png,"['some', 'most', 'most', 'almost none', 'all']"
863,data/images/quantifier/test_863.png,"['none', 'few', 'few', 'some', 'some']"
934,data/images/quantifier/test_934.png,"['almost all', 'almost none', 'the smaller part', 'some', 'few']"
866,data/images/quantifier/test_866.png,"['almost all', 'some', 'some', 'some', 'none']"
932,data/images/quantifier/test_932.png,"['none', 'the smaller part', 'almost all', 'some', 'almost none']"
711,data/images/quantifier/test_711.png,"['all', 'none', 'most', 'most', 'many']"
780,data/images/quantifier/test_780.png,"['most', 'none', 'none', 'almost all', 'many']"
793,data/images/quantifier/test_793.png,"['most', 'none', 'most', 'some', 'almost none']"
615,data/images/quantifier/test_615.png,"['none', 'some', 'almost all', 'some', 'none']"
737,data/images/quantifier/test_737.png,"['almost all', 'few', 'the smaller part', 'almost all', 'almost all']"
758,data/images/quantifier/test_758.png,"['most', 'few', 'some', 'many', 'all']"
474,data/images/quantifier/test_474.png,"['many', 'none', 'most', 'few', 'few']"
558,data/images/quantifier/test_558.png,"['all', 'almost all', 'some', 'almost none', 'few']"
512,data/images/quantifier/test_512.png,"['some', 'the smaller part', 'some', 'none', 'almost all']"
487,data/images/quantifier/test_487.png,"['many', 'few', 'almost none', 'almost none', 'the smaller part']"
507,data/images/quantifier/test_507.png,"['almost none', 'some', 'some', 'some', 'the smaller part']"
