index,image,llava_filtered_output
95,data/images/quantifier/test_95.png,"['few', 'almost none', 'none', 'none', 'none']"
15,data/images/quantifier/test_15.png,"['none', 'none', 'few', 'almost none', 'almost all']"
30,data/images/quantifier/test_30.png,"['none', 'none', 'almost none', 'almost none', 'some']"
158,data/images/quantifier/test_158.png,"['none', 'none', 'none', 'almost none', 'none']"
128,data/images/quantifier/test_128.png,"['some', 'none', 'none', 'none', 'some']"
115,data/images/quantifier/test_115.png,"['none', 'almost none', 'none', 'none', 'none']"
1776,data/images/quantifier/test_1776.png,"['many', 'almost all', 'most', 'many', 'the smaller part']"
1633,data/images/quantifier/test_1633.png,"['few', 'few', 'almost all', 'the smaller part', 'the smaller part']"
1721,data/images/quantifier/test_1721.png,"['almost all', 'many', 'all', 'many', 'almost all']"
1780,data/images/quantifier/test_1780.png,"['the smaller part', 'many', 'almost all', 'all', 'some']"
1702,data/images/quantifier/test_1702.png,"['some', 'all', 'all', 'almost all', 'all']"
1735,data/images/quantifier/test_1735.png,"['the smaller part', 'few', 'the smaller part', 'almost all', 'the smaller part']"
1160,data/images/quantifier/test_1160.png,"['some', 'most', 'none', 'the smaller part', 'few']"
1014,data/images/quantifier/test_1014.png,"['all', 'most', 'all', 'some', 'most']"
1109,data/images/quantifier/test_1109.png,"['many', 'some', 'almost all', 'the smaller part', 'few']"
1019,data/images/quantifier/test_1019.png,"['all', 'none', 'many', 'some', 'the smaller part']"
1122,data/images/quantifier/test_1122.png,"['almost all', 'many', 'none', 'almost all', 'the smaller part']"
1166,data/images/quantifier/test_1166.png,"['none', 'none', 'none', 'none', 'all']"
938,data/images/quantifier/test_938.png,"['many', 'almost all', 'most', 'most', 'most']"
870,data/images/quantifier/test_870.png,"['some', 'some', 'some', 'few', 'most']"
863,data/images/quantifier/test_863.png,"['all', 'almost all', 'most', 'almost all', 'most']"
934,data/images/quantifier/test_934.png,"['almost none', 'most', 'few', 'most', 'almost none']"
866,data/images/quantifier/test_866.png,"['many', 'few', 'few', 'some', 'almost all']"
932,data/images/quantifier/test_932.png,"['many', 'many', 'almost none', 'most', 'some']"
711,data/images/quantifier/test_711.png,"['the smaller part', 'none', 'almost none', 'almost none', 'some']"
780,data/images/quantifier/test_780.png,"['some', 'almost none', 'some', 'almost all', 'none']"
793,data/images/quantifier/test_793.png,"['none', 'almost all', 'few', 'few', 'few']"
615,data/images/quantifier/test_615.png,"['most', 'most', 'some', 'some', 'the smaller part']"
737,data/images/quantifier/test_737.png,"['some', 'the smaller part', 'some', 'most', 'almost all']"
758,data/images/quantifier/test_758.png,"['the smaller part', 'the smaller part', 'many', 'none', 'none']"
474,data/images/quantifier/test_474.png,"['some', 'almost none', 'most', 'almost all', 'none']"
558,data/images/quantifier/test_558.png,"['none', 'almost all', 'none', 'some', 'almost none']"
512,data/images/quantifier/test_512.png,"['some', 'almost none', 'none', 'all', 'almost none']"
487,data/images/quantifier/test_487.png,"['some', 'none', 'almost all', 'none', 'some']"
507,data/images/quantifier/test_507.png,"['most', 'none', 'all', 'some', 'many']"
492,data/images/quantifier/test_492.png,"['the smaller part', 'some', 'almost all', 'the smaller part', 'none']"
212,data/images/quantifier/test_212.png,"['some', 'few', 'some', 'almost all', 'most']"
260,data/images/quantifier/test_260.png,"['many', 'none', 'almost none', 'some', 'none']"
326,data/images/quantifier/test_326.png,"['many', 'few', 'all', 'few', 'none']"
384,data/images/quantifier/test_384.png,"['none', 'almost none', 'almost none', 'none', 'almost none']"
303,data/images/quantifier/test_303.png,"['the smaller part', 'almost all', 'few', 'many', 'almost none']"
394,data/images/quantifier/test_394.png,"['some', 'almost none', 'almost none', 'few', 'none']"
2211,data/images/quantifier/test_2211.png,"['none', 'few', 'almost all', 'almost all', 'most']"
2229,data/images/quantifier/test_2229.png,"['some', 'many', 'the smaller part', 'all', 'many']"
2301,data/images/quantifier/test_2301.png,"['almost all', 'all', 'some', 'some', 'all']"
2243,data/images/quantifier/test_2243.png,"['almost all', 'some', 'many', 'almost all', 'the smaller part']"
2290,data/images/quantifier/test_2290.png,"['many', 'many', 'most', 'many', 'almost all']"
2201,data/images/quantifier/test_2201.png,"['almost all', 'many', 'some', 'many', 'many']"
1255,data/images/quantifier/test_1255.png,"['most', 'most', 'some', 'many', 'almost none']"
1341,data/images/quantifier/test_1341.png,"['few', 'almost none', 'almost none', 'some', 'the smaller part']"
1294,data/images/quantifier/test_1294.png,"['almost none', 'the smaller part', 'the smaller part', 'some', 'few']"
1204,data/images/quantifier/test_1204.png,"['the smaller part', 'some', 'some', 'almost all', 'most']"
1272,data/images/quantifier/test_1272.png,"['some', 'almost all', 'few', 'many', 'almost all']"
1302,data/images/quantifier/test_1302.png,"['few', 'the smaller part', 'few', 'the smaller part', 'few']"
2515,data/images/quantifier/test_2515.png,"['all', 'almost all', 'many', 'some', 'many']"
2557,data/images/quantifier/test_2557.png,"['the smaller part', 'almost none', 'few', 'some', 'all']"
2592,data/images/quantifier/test_2592.png,"['some', 'some', 'few', 'all', 'some']"
2567,data/images/quantifier/test_2567.png,"['almost all', 'almost all', 'almost all', 'almost all', 'some']"
2487,data/images/quantifier/test_2487.png,"['some', 'some', 'all', 'all', 'almost all']"
2472,data/images/quantifier/test_2472.png,"['almost all', 'few', 'few', 'some', 'almost all']"
2054,data/images/quantifier/test_2054.png,"['all', 'some', 'many', 'few', 'many']"
2111,data/images/quantifier/test_2111.png,"['almost all', 'all', 'almost all', 'almost none', 'none']"
2019,data/images/quantifier/test_2019.png,"['most', 'many', 'almost all', 'almost all', 'almost none']"
2031,data/images/quantifier/test_2031.png,"['none', 'few', 'many', 'the smaller part', 'almost all']"
2137,data/images/quantifier/test_2137.png,"['almost all', 'almost all', 'most', 'many', 'some']"
2135,data/images/quantifier/test_2135.png,"['all', 'many', 'all', 'many', 'most']"
1486,data/images/quantifier/test_1486.png,"['most', 'almost all', 'none', 'some', 'none']"
1499,data/images/quantifier/test_1499.png,"['the smaller part', 'the smaller part', 'almost all', 'some', 'most']"
1502,data/images/quantifier/test_1502.png,"['many', 'almost all', 'few', 'all', 'almost all']"
1554,data/images/quantifier/test_1554.png,"['almost none', 'almost all', 'many', 'most', 'some']"
1493,data/images/quantifier/test_1493.png,"['all', 'some', 'some', 'almost all', 'some']"
1534,data/images/quantifier/test_1534.png,"['almost none', 'some', 'some', 'all', 'the smaller part']"
2658,data/images/quantifier/test_2658.png,"['some', 'some', 'all', 'all', 'some']"
2632,data/images/quantifier/test_2632.png,"['many', 'some', 'almost all', 'most', 'all']"
2789,data/images/quantifier/test_2789.png,"['many', 'almost all', 'all', 'almost all', 'almost all']"
2655,data/images/quantifier/test_2655.png,"['most', 'most', 'almost all', 'almost all', 'almost all']"
2603,data/images/quantifier/test_2603.png,"['many', 'some', 'almost all', 'many', 'most']"
2731,data/images/quantifier/test_2731.png,"['almost none', 'most', 'many', 'all', 'many']"
1982,data/images/quantifier/test_1982.png,"['some', 'some', 'almost all', 'the smaller part', 'all']"
1878,data/images/quantifier/test_1878.png,"['many', 'almost none', 'most', 'almost all', 'almost all']"
1912,data/images/quantifier/test_1912.png,"['some', 'all', 'almost all', 'some', 'few']"
1947,data/images/quantifier/test_1947.png,"['many', 'some', 'the smaller part', 'the smaller part', 'some']"
1858,data/images/quantifier/test_1858.png,"['some', 'the smaller part', 'the smaller part', 'none', 'almost all']"
1965,data/images/quantifier/test_1965.png,"['some', 'some', 'some', 'the smaller part', 'few']"
2893,data/images/quantifier/test_2893.png,"['almost all', 'almost all', 'many', 'all', 'most']"
2892,data/images/quantifier/test_2892.png,"['almost all', 'many', 'many', 'many', 'almost all']"
2945,data/images/quantifier/test_2945.png,"['all', 'the smaller part', 'almost none', 'all', 'many']"
2883,data/images/quantifier/test_2883.png,"['almost all', 'few', 'almost all', 'many', 'almost all']"
2985,data/images/quantifier/test_2985.png,"['some', 'few', 'all', 'some', 'all']"
2817,data/images/quantifier/test_2817.png,"['some', 'many', 'almost all', 'almost all', 'almost all']"
3139,data/images/quantifier/test_3139.png,"['almost all', 'many', 'all', 'many', 'all']"
3145,data/images/quantifier/test_3145.png,"['many', 'many', 'many', 'most', 'almost all']"
3157,data/images/quantifier/test_3157.png,"['many', 'many', 'most', 'many', 'many']"
3184,data/images/quantifier/test_3184.png,"['many', 'many', 'the smaller part', 'almost all', 'many']"
3110,data/images/quantifier/test_3110.png,"['the smaller part', 'almost all', 'many', 'many', 'almost all']"
3004,data/images/quantifier/test_3004.png,"['all', 'many', 'almost all', 'almost all', 'all']"
3310,data/images/quantifier/test_3310.png,"['all', 'many', 'some', 'almost all', 'many']"
3327,data/images/quantifier/test_3327.png,"['almost all', 'some', 'almost all', 'some', 'many']"
3249,data/images/quantifier/test_3249.png,"['all', 'many', 'many', 'most', 'most']"
3348,data/images/quantifier/test_3348.png,"['many', 'almost all', 'many', 'almost all', 'almost all']"
3353,data/images/quantifier/test_3353.png,"['almost all', 'almost all', 'almost all', 'some', 'many']"
3268,data/images/quantifier/test_3268.png,"['almost all', 'almost all', 'many', 'some', 'all']"
