index,image,llava_filtered_output
95,data/images/quantifier/test_95.png,"['almost none', 'none', 'none', 'almost none', 'none']"
15,data/images/quantifier/test_15.png,"['almost none', 'none', 'almost none', 'none', 'almost none']"
30,data/images/quantifier/test_30.png,"['some', 'none', 'almost all', 'none', 'some']"
158,data/images/quantifier/test_158.png,"['few', 'almost none', 'none', 'none', 'none']"
128,data/images/quantifier/test_128.png,"['almost none', 'almost none', 'none', 'none', 'none']"
115,data/images/quantifier/test_115.png,"['none', 'almost none', 'almost none', 'some', 'few']"
1776,data/images/quantifier/test_1776.png,"['some', 'many', 'many', 'most', 'almost all']"
1633,data/images/quantifier/test_1633.png,"['few', 'none', 'few', 'some', 'few']"
1721,data/images/quantifier/test_1721.png,"['many', 'the smaller part', 'many', 'many', 'many']"
1780,data/images/quantifier/test_1780.png,"['some', 'few', 'many', 'almost all', 'none']"
1702,data/images/quantifier/test_1702.png,"['few', 'all', 'most', 'few', 'many']"
1735,data/images/quantifier/test_1735.png,"['all', 'some', 'few', 'the smaller part', 'the smaller part']"
1160,data/images/quantifier/test_1160.png,"['few', 'almost all', 'all', 'all', 'many']"
1014,data/images/quantifier/test_1014.png,"['most', 'all', 'many', 'most', 'almost all']"
1109,data/images/quantifier/test_1109.png,"['some', 'some', 'some', 'some', 'almost none']"
1019,data/images/quantifier/test_1019.png,"['the smaller part', 'almost all', 'some', 'some', 'many']"
1122,data/images/quantifier/test_1122.png,"['some', 'most', 'almost all', 'almost none', 'many']"
1166,data/images/quantifier/test_1166.png,"['all', 'none', 'none', 'the smaller part', 'the smaller part']"
938,data/images/quantifier/test_938.png,"['few', 'some', 'most', 'almost all', 'few']"
870,data/images/quantifier/test_870.png,"['few', 'few', 'most', 'the smaller part', 'almost all']"
863,data/images/quantifier/test_863.png,"['all', 'all', 'some', 'almost all', 'almost none']"
934,data/images/quantifier/test_934.png,"['some', 'most', 'almost all', 'some', 'none']"
866,data/images/quantifier/test_866.png,"['some', 'all', 'all', 'none', 'few']"
932,data/images/quantifier/test_932.png,"['few', 'almost none', 'most', 'some', 'all']"
711,data/images/quantifier/test_711.png,"['all', 'the smaller part', 'some', 'the smaller part', 'all']"
780,data/images/quantifier/test_780.png,"['none', 'none', 'many', 'few', 'few']"
793,data/images/quantifier/test_793.png,"['none', 'most', 'none', 'the smaller part', 'none']"
615,data/images/quantifier/test_615.png,"['almost none', 'many', 'most', 'some', 'all']"
737,data/images/quantifier/test_737.png,"['none', 'almost none', 'none', 'few', 'some']"
758,data/images/quantifier/test_758.png,"['many', 'most', 'some', 'few', 'many']"
474,data/images/quantifier/test_474.png,"['the smaller part', 'the smaller part', 'some', 'none', 'all']"
558,data/images/quantifier/test_558.png,"['the smaller part', 'almost all', 'none', 'the smaller part', 'some']"
512,data/images/quantifier/test_512.png,"['some', 'almost none', 'most', 'almost none', 'some']"
487,data/images/quantifier/test_487.png,"['the smaller part', 'few', 'the smaller part', 'almost all', 'almost all']"
507,data/images/quantifier/test_507.png,"['few', 'none', 'almost none', 'most', 'some']"
492,data/images/quantifier/test_492.png,"['almost none', 'almost all', 'many', 'almost all', 'almost all']"
212,data/images/quantifier/test_212.png,"['few', 'almost none', 'none', 'the smaller part', 'few']"
260,data/images/quantifier/test_260.png,"['many', 'none', 'the smaller part', 'some', 'almost none']"
326,data/images/quantifier/test_326.png,"['almost none', 'some', 'some', 'few', 'the smaller part']"
384,data/images/quantifier/test_384.png,"['the smaller part', 'almost none', 'the smaller part', 'none', 'all']"
303,data/images/quantifier/test_303.png,"['almost none', 'most', 'few', 'none', 'none']"
394,data/images/quantifier/test_394.png,"['some', 'almost none', 'some', 'some', 'none']"
2211,data/images/quantifier/test_2211.png,"['none', 'the smaller part', 'some', 'most', 'many']"
2229,data/images/quantifier/test_2229.png,"['few', 'many', 'many', 'few', 'almost all']"
2301,data/images/quantifier/test_2301.png,"['all', 'few', 'almost none', 'none', 'some']"
2243,data/images/quantifier/test_2243.png,"['all', 'many', 'few', 'some', 'many']"
2290,data/images/quantifier/test_2290.png,"['many', 'many', 'almost all', 'most', 'some']"
2201,data/images/quantifier/test_2201.png,"['most', 'some', 'some', 'many', 'some']"
1255,data/images/quantifier/test_1255.png,"['none', 'almost all', 'many', 'some', 'some']"
1341,data/images/quantifier/test_1341.png,"['few', 'few', 'few', 'the smaller part', 'most']"
1294,data/images/quantifier/test_1294.png,"['almost all', 'the smaller part', 'almost all', 'none', 'most']"
1204,data/images/quantifier/test_1204.png,"['some', 'some', 'many', 'almost all', 'almost all']"
1272,data/images/quantifier/test_1272.png,"['all', 'all', 'all', 'many', 'some']"
1302,data/images/quantifier/test_1302.png,"['almost all', 'all', 'all', 'all', 'all']"
2515,data/images/quantifier/test_2515.png,"['many', 'some', 'some', 'some', 'many']"
2557,data/images/quantifier/test_2557.png,"['some', 'some', 'few', 'some', 'few']"
2592,data/images/quantifier/test_2592.png,"['some', 'all', 'almost all', 'all', 'almost all']"
2567,data/images/quantifier/test_2567.png,"['many', 'some', 'almost all', 'few', 'almost all']"
2487,data/images/quantifier/test_2487.png,"['most', 'most', 'almost all', 'the smaller part', 'the smaller part']"
2472,data/images/quantifier/test_2472.png,"['all', 'all', 'almost all', 'some', 'most']"
2054,data/images/quantifier/test_2054.png,"['many', 'many', 'the smaller part', 'the smaller part', 'the smaller part']"
2111,data/images/quantifier/test_2111.png,"['some', 'almost all', 'almost all', 'most', 'almost all']"
2019,data/images/quantifier/test_2019.png,"['almost all', 'many', 'almost all', 'most', 'all']"
2031,data/images/quantifier/test_2031.png,"['all', 'almost all', 'all', 'some', 'some']"
2137,data/images/quantifier/test_2137.png,"['many', 'few', 'almost all', 'some', 'almost all']"
2135,data/images/quantifier/test_2135.png,"['many', 'many', 'many', 'the smaller part', 'almost all']"
1486,data/images/quantifier/test_1486.png,"['the smaller part', 'some', 'few', 'all', 'few']"
1499,data/images/quantifier/test_1499.png,"['most', 'some', 'some', 'some', 'some']"
1502,data/images/quantifier/test_1502.png,"['many', 'the smaller part', 'all', 'the smaller part', 'some']"
1554,data/images/quantifier/test_1554.png,"['all', 'none', 'almost all', 'some', 'most']"
1493,data/images/quantifier/test_1493.png,"['all', 'almost all', 'almost all', 'the smaller part', 'few']"
1534,data/images/quantifier/test_1534.png,"['almost all', 'most', 'some', 'all', 'almost all']"
2658,data/images/quantifier/test_2658.png,"['almost all', 'almost all', 'all', 'all', 'some']"
2632,data/images/quantifier/test_2632.png,"['many', 'most', 'all', 'many', 'some']"
2789,data/images/quantifier/test_2789.png,"['many', 'many', 'almost all', 'some', 'some']"
2655,data/images/quantifier/test_2655.png,"['many', 'many', 'all', 'many', 'many']"
2603,data/images/quantifier/test_2603.png,"['many', 'many', 'many', 'many', 'almost all']"
2731,data/images/quantifier/test_2731.png,"['most', 'almost all', 'almost all', 'many', 'most']"
1982,data/images/quantifier/test_1982.png,"['none', 'some', 'almost none', 'the smaller part', 'almost all']"
1878,data/images/quantifier/test_1878.png,"['few', 'all', 'almost all', 'some', 'almost all']"
1912,data/images/quantifier/test_1912.png,"['almost none', 'some', 'all', 'few', 'few']"
1947,data/images/quantifier/test_1947.png,"['few', 'almost all', 'many', 'the smaller part', 'many']"
1858,data/images/quantifier/test_1858.png,"['all', 'almost all', 'some', 'almost all', 'the smaller part']"
1965,data/images/quantifier/test_1965.png,"['some', 'few', 'the smaller part', 'the smaller part', 'all']"
2893,data/images/quantifier/test_2893.png,"['many', 'many', 'some', 'many', 'many']"
2892,data/images/quantifier/test_2892.png,"['many', 'most', 'almost all', 'most', 'all']"
2945,data/images/quantifier/test_2945.png,"['many', 'many', 'many', 'many', 'almost all']"
2883,data/images/quantifier/test_2883.png,"['almost all', 'few', 'all', 'all', 'almost none']"
2985,data/images/quantifier/test_2985.png,"['many', 'almost all', 'many', 'all', 'the smaller part']"
2817,data/images/quantifier/test_2817.png,"['almost all', 'almost all', 'almost all', 'almost all', 'almost all']"
3139,data/images/quantifier/test_3139.png,"['many', 'most', 'many', 'many', 'almost all']"
3145,data/images/quantifier/test_3145.png,"['all', 'many', 'many', 'many', 'almost all']"
3157,data/images/quantifier/test_3157.png,"['almost all', 'many', 'almost all', 'many', 'all']"
3184,data/images/quantifier/test_3184.png,"['many', 'almost all', 'almost all', 'almost all', 'some']"
3110,data/images/quantifier/test_3110.png,"['many', 'many', 'many', 'almost all', 'almost all']"
3004,data/images/quantifier/test_3004.png,"['many', 'almost all', 'many', 'all', 'almost all']"
3310,data/images/quantifier/test_3310.png,"['almost all', 'almost all', 'many', 'all', 'many']"
3327,data/images/quantifier/test_3327.png,"['all', 'all', 'almost all', 'almost all', 'almost all']"
3249,data/images/quantifier/test_3249.png,"['many', 'many', 'almost all', 'many', 'most']"
3348,data/images/quantifier/test_3348.png,"['all', 'most', 'many', 'few', 'few']"
