index,image,llava_filtered_output
95,data/images/quantifier/test_95.png,"['almost none', 'almost none', 'none', 'none', 'none']"
15,data/images/quantifier/test_15.png,"['none', 'none', 'none', 'none', 'none']"
30,data/images/quantifier/test_30.png,"['none', 'almost none', 'almost none', 'none', 'none']"
158,data/images/quantifier/test_158.png,"['none', 'none', 'none', 'few', 'none']"
128,data/images/quantifier/test_128.png,"['almost none', 'none', 'almost none', 'some', 'few']"
115,data/images/quantifier/test_115.png,"['almost none', 'none', 'none', 'none', 'none']"
1776,data/images/quantifier/test_1776.png,"['many', 'some', 'many', 'many', 'some']"
1633,data/images/quantifier/test_1633.png,"['the smaller part', 'none', 'the smaller part', 'the smaller part', 'many']"
1721,data/images/quantifier/test_1721.png,"['some', 'most', 'many', 'many', 'many']"
1780,data/images/quantifier/test_1780.png,"['some', 'some', 'almost all', 'almost all', 'some']"
1702,data/images/quantifier/test_1702.png,"['few', 'many', 'almost all', 'almost none', 'almost all']"
1735,data/images/quantifier/test_1735.png,"['some', 'the smaller part', 'the smaller part', 'few', 'most']"
1160,data/images/quantifier/test_1160.png,"['almost all', 'most', 'few', 'many', 'almost all']"
1014,data/images/quantifier/test_1014.png,"['the smaller part', 'some', 'almost all', 'many', 'none']"
1109,data/images/quantifier/test_1109.png,"['all', 'some', 'many', 'most', 'almost all']"
1019,data/images/quantifier/test_1019.png,"['many', 'many', 'almost none', 'none', 'most']"
1122,data/images/quantifier/test_1122.png,"['most', 'many', 'the smaller part', 'the smaller part', 'many']"
1166,data/images/quantifier/test_1166.png,"['most', 'none', 'the smaller part', 'the smaller part', 'none']"
938,data/images/quantifier/test_938.png,"['almost all', 'almost all', 'many', 'the smaller part', 'the smaller part']"
870,data/images/quantifier/test_870.png,"['the smaller part', 'few', 'few', 'almost none', 'some']"
863,data/images/quantifier/test_863.png,"['some', 'almost none', 'some', 'some', 'some']"
934,data/images/quantifier/test_934.png,"['all', 'few', 'none', 'almost all', 'almost all']"
866,data/images/quantifier/test_866.png,"['the smaller part', 'the smaller part', 'some', 'many', 'some']"
