image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,llava_output,llava_saliencies,llava_saliency_rate
data/images/noun/2001-600.jpg,2001,bee have trap,19,50,66,14,"['In the image, there are two yellow plastic toys that look like eggs, sitting side by', 'In the image, there is a pair of plastic, yellow, egg-shaped objects.', 'The image features two clear plastic toys in the shape of rabbits, sitting side by side', 'In the image, there is a close-up view of a pair of yellow plastic containers or', 'In the image, there are two yellow plastic objects, which appear to be made of clear pl']","[(['Yellow'], ['Plastic']), (['Yellow'], ['Plastic']), ([], ['Plastic']), (['Yellow'], ['Plastic']), (['Yellow'], ['Plastic'])]","(80, 100)"
data/images/noun/2002-600.jpg,2002,bookend,22,83,59,9,"['In the image, there is a red vase with a curved shape, sitting on a white', 'In the image, there is a red vase with a unique design. It has a curved', 'In the image, there is a red vase with a unique shape, resembling a red', 'In the image, there is a red sculpture of a vase, possibly made of glass,', 'In the image, there is a red sculpture that looks like a vase or a sculpture']","[(['Red', 'White'], []), (['Red'], []), (['Red'], []), (['Red'], []), (['Red'], [])]","(100, 0)"
data/images/noun/2003-600.jpg,2003,fidget toy,59,74,19,0,"['In the image, there is a stack of wooden blocks in the shape of a letter ""E""', 'The image features a wooden toy with multiple colors, including red, blue, yellow, green,', 'In the image, there is a colorful wooden toy in the shape of a large letter ""', 'In the image, there is a stack of colorful wooden blocks, with each block featuring a different', 'In the image, there is a stack of wooden blocks, specifically a set of twelve colored blocks.']","[([], ['Wooden']), (['Red', 'Yellow', 'Green', 'Blue'], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), (['Red'], ['Wooden'])]","(40, 100)"
data/images/noun/2004-600.jpg,2004,pencil sharpener,41,70,48,52,"['In the image, there is a yellow plastic ring with a hole in the middle. The ring', 'In the image, there is a yellow and orange toy that resembles a piece of fruit', 'In the image, there is a close-up view of a yellow and orange plastic toy', 'The image shows a yellow toy with a hole in the center, which is likely a part of', 'In the image, there is a yellow plastic object with a hole in the center. The object']","[(['Yellow'], ['Plastic']), (['Orange', 'Yellow'], []), (['Orange', 'Yellow'], ['Plastic']), (['Yellow'], []), (['Yellow'], ['Plastic'])]","(100, 60)"
data/images/noun/2005-600.jpg,2005,fish tank stone,6,25,81,13,"['In the image, there is a pink and yellow bird-shaped ornament or decoration', 'In the image, there is a pink and yellow sculpture of an angel wing. The', 'The image features a pink, colorful, and rainbow-colored object that resemb', 'In the image, there is a pink, rainbow-colored, abstract-shaped', 'The image features a pink, rainbow-colored winged hat, possibly made of pl']","[(['Yellow', 'Pink'], []), (['Yellow', 'Pink'], []), (['Red', 'Pink'], []), (['Red', 'Pink'], []), (['Red', 'Pink'], [])]","(100, 0)"
data/images/noun/2006-600.jpg,2006,space ship top,34,64,31,3,"['In the image, there is a silver object that resembles a small spaceship or a d', 'In the image, there is a small, round silver object with a hole in the center. The', 'In the image, there is a silver metal object with a dome-shaped top, which', 'In the image, there is a silver, metallic object with a round shape and a hole', 'In the image, there is a silver or gray spacecraft-shaped object with a silver top']","[(['Silver'], []), (['Silver'], []), (['Silver'], []), (['Silver'], ['Metallic']), (['Gray', 'Silver'], [])]","(100, 20)"
data/images/noun/2007-600.jpg,2007,air blower for slr cameras,22,46,78,6,"['In the image, there is a black object with a red top, sitting on a white background.', 'In the image, there is a black object with a red tip, which appears to be a black', 'In the image, there is a small black object, which appears to be a black ball or a', 'The image features a black plastic item with a red tip. The item appears to be a small', 'In the image, there is a black object with a red tip, which appears to be a to']","[(['Red', 'Black'], []), (['Red', 'Black'], []), (['Black'], []), (['Red', 'Black'], ['Plastic']), (['Red', 'Black'], [])]","(100, 20)"
data/images/noun/2008.jpg,2008,curlers formed together,34,25,48,16,"['In the image, there is a close-up view of three blue objects, possibly rubber tub', 'In the image, there is a blue object that resembles a blue tube or a blue', 'In the image, there is a blue object that looks like a piece of blue yarn or a', 'In the image, there is a blue object that looks like a twisted or curled-up', 'In the image, there is a blue object that looks like a bunch of blue tubes or pip']","[(['Blue'], ['Rubber']), (['Blue'], []), (['Blue'], []), (['Blue'], []), (['Blue'], [])]","(100, 20)"
data/images/noun/2009-600.jpg,2009,dog toy,47,78,65,45,"['In the image, there is an orange, spiky, and somewhat odd-shaped object', 'In the image, there is a close-up of an orange and black object that resembles', 'In the image, there is a close-up of a bright orange, spiky object that', 'In the image, there is a close-up of an orange, spiky object with a', 'In the image, there is an orange object that appears to be a cactus, with a']","[(['Orange'], []), (['Orange', 'Black'], []), (['Orange'], []), (['Orange'], []), (['Orange'], [])]","(100, 0)"
data/images/noun/2010-600.jpg,2010,dog toy pet shop,66,52,50,25,"['In the image, there is a close-up view of two red and yellow balls. The balls', 'The image features a close-up of a red and blue plastic toy, which appears to', 'In the image, there is a close-up view of a red and yellow ball with blue sp', 'The image features a red and yellow ball with a blue dot pattern on it. The ball appears to', 'In the image, there is a red and yellow ball with blue dots on it. The ball']","[(['Red', 'Yellow'], []), (['Red', 'Blue'], ['Plastic']), (['Red', 'Yellow', 'Blue'], []), (['Red', 'Yellow', 'Blue'], []), (['Red', 'Yellow', 'Blue'], [])]","(100, 20)"
data/images/noun/2011-600.jpg,2011,noisemaker,22,75,88,3,"['In the image, there is a green toy car with a red nose, sitting on a white', 'In the image, there is a green and orange toy shaped like a face with two eyes', 'In the image, there is a green and orange toy that resembles a caricature', 'In the image, there is a green toy car with an orange nose, designed to look like', 'In the image, there is a green and orange toy that resembles a face with a']","[(['Red', 'Green', 'White'], []), (['Orange', 'Green'], []), (['Orange', 'Green'], []), (['Orange', 'Green'], []), (['Orange', 'Green'], [])]","(100, 0)"
data/images/noun/2012-600.jpg,2012,coiled worm toy,41,50,59,41,"['In the image, there is a close-up of a bright pink and orange plastic to', 'In the image, there is a close-up view of a red, orange, and yellow pl', 'In the image, there is a large, pink, fuzzy, and somewhat unusual-', 'In the image, there is a pink, fuzzy, and hairy object that res', 'In the image, there is a brightly colored, squishy, and oddly shaped']","[(['Orange', 'Pink'], ['Plastic']), (['Red', 'Orange', 'Yellow'], []), (['Pink'], ['Fuzzy']), (['Pink'], ['Fuzzy', 'Hairy']), (['Red'], [])]","(100, 60)"
data/images/noun/2013-600.jpg,2013,sling shot,6,20,87,6,"[""In the image, there is a red and yellow plastic object that resembles a person'"", 'In the image, there is a close-up view of a toy, possibly a toy', 'In the image, there is an orange plastic object with a yellow center, resembling a', 'In the image, there is a close-up of a bright orange and yellow toy, which', ""In the image, there is a toy shaped like a person's head with an orange""]","[(['Red', 'Yellow'], ['Plastic']), ([], []), (['Orange', 'Yellow'], ['Plastic']), (['Orange', 'Yellow'], []), (['Orange'], [])]","(80, 40)"
data/images/noun/2014-600.jpg,2014,this light-up toy,38,75,39,0,"['In the image, there is a colorful, lightweight toy that resembles a micro', 'The image features a toy microphone with a purple, pink, and yellow color scheme', 'In the image, there is a colorful, plastic toy with a clear ball on the', 'In the image, there is a toy microphone with a purple and pink color scheme', 'In the image, there is a colorful toy shaped like a microphone, featuring a']","[([], []), (['Yellow', 'Purple', 'Pink'], []), ([], ['Plastic']), (['Purple', 'Pink'], []), ([], [])]","(40, 20)"
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"['In the image, there is a blue plastic object with a hole in the middle, which appears', 'In the image, there is a blue object with a hole in the center, which is a blue', 'In the image, there is a blue, round object with a hole in the center. The object', 'In the image, there is a blue object with a hole in the center. The object appears to', 'In the image, there is a blue object with a patterned design. The object appears to be']","[(['Blue'], ['Plastic']), (['Blue'], []), (['Blue'], []), (['Blue'], []), (['Blue'], [])]","(100, 20)"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"['In the image, there is a blue and white rug with a yellow top. The rug has a', 'The image features a blue and orange scrub brush with a scrubber attached to it.', 'In the image, there is a blue and white rug with a yellow plastic object, which appears', 'In the image, there is a blue and white rug on a white background. The rug has a', 'In the image, there is a blue rug with a yellow handle, which is designed to be a']","[(['Yellow', 'Blue', 'White'], []), (['Orange', 'Blue'], ['Rubber']), (['Yellow', 'Blue', 'White'], ['Plastic']), (['Blue'], []), (['Yellow', 'Blue'], [])]","(100, 40)"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"['In the image, there is a blue clip with a small wheel attached to it, sitting on a', 'In the image, there is a small toy with a blue and orange wheel attached to it.', 'In the image, there is a small blue clip with a blue wheel attached to it. The clip', 'In the image, there is a small toy with two wheels attached to a metal piece.', 'In the image, there is a pair of metal scissors with a blue handle and a green']","[(['Blue'], []), (['Orange', 'Blue'], []), (['Blue'], []), ([], []), (['Green', 'Blue'], [])]","(80, 0)"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"['In the image, there is a yellow bowl-shaped object with a clear plastic l', 'In the image, there is a yellow plastic container with a clear plastic lining. The', 'In the image, there is a yellow plastic container with a clear cover, possibly a bowl', 'In the image, there is a yellow bowl with a black top, which appears to be a', 'In the image, there is a yellow object with a clear plastic dome-shaped lid']","[(['Yellow'], ['Plastic']), (['Yellow'], ['Plastic']), (['Yellow'], ['Plastic']), (['Yellow', 'Black'], []), (['Yellow'], ['Plastic'])]","(100, 80)"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"['In the image, there is a bright orange and yellow egg-shaped object, which appears to', 'The image features a yellow and orange plastic egg with a furry top, sitting on a white', 'In the image, there is a small, odd-shaped, and brightly colored plastic', 'In the image, there is a small, brightly colored, and unusual-looking plastic object', 'In the image, there is a yellow and orange plastic egg with a fuzzy, fl']","[(['Orange', 'Yellow'], []), (['Orange', 'Yellow', 'White'], ['Plastic', 'Furry']), (['Red'], ['Plastic']), (['Red'], ['Plastic']), (['Orange', 'Yellow'], ['Fuzzy', 'Plastic'])]","(100, 80)"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"['In the image, there is a stack of four colorful, rubber-like objects, which', 'In the image, there is a stack of five different colored foam blocks. These blocks are stack', 'The image features a stack of five colorful cushions, each with a different color and pattern', 'The image shows a stack of four colored foam blocks, each with a different color: blue,', 'In the image, there is a stack of six colorful cushions arranged in a row.']","[([], ['Rubber']), (['Red'], []), ([], []), (['Red', 'Blue'], []), ([], [])]","(40, 20)"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"['In the image, there is a close-up of a black and pink plastic item.', 'The image shows a black and purple plastic object, which appears to be a rubbery', 'In the image, there is a close-up of a purple and black object that appears to', 'In the image, there is a black and green object that appears to be a rubber or pl', 'The image shows a close-up view of a green and pink object, which is a black']","[(['Pink', 'Black'], ['Plastic']), (['Purple', 'Black'], ['Plastic', 'Rubber']), (['Purple', 'Black'], []), (['Green', 'Black'], ['Rubber']), (['Green', 'Pink', 'Black'], [])]","(100, 60)"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"['In the image, there is a green object that looks like a small cone or dome. It', 'The image features a close-up view of a green plastic cap or lid, which appears to', 'In the image, there is a green plastic object with a hole in the center, which appears', 'In the image, there is a green plastic cone, likely made of polypropylene', 'In the image, there is a close-up of a green plastic object that appears to be']","[(['Green'], []), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic'])]","(100, 80)"
