image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,llava_output
data/images/noun/2001-600.jpg,2001,bee have trap,19,50,66,14,"[['In the image, there is a pair of plastic toy breasts, which are yellow in'], ['In the image, there is a pair of clear plastic toy breasts with nipples'], ['In the image, there is a clear, plastic toy in the shape of a ball,'], ['In the image, there is a close-up view of a pair of plastic containers, which'], ['In the image, there are two plastic containers with a clear, yellow, and smooth surface.']]"
data/images/noun/2002-600.jpg,2002,bookend,22,83,59,9,"[['In the image, there is a red vase with a curved design, standing on a red'], ['In the image, there is a red vase with a unique shape, resembling a large'], ['In the image, there is a red sculpture or statue of a vase. It is a'], ['In the image, there is a red vase with a unique shape, possibly resembling a'], ['In the image, there is a red sculpture of a vase. The vase is made']]"
data/images/noun/2003-600.jpg,2003,fidget toy,59,74,19,0,"[['In the image, there is a wooden toy shaped like a large letter ""T"" made'], ['In the image, there is a colorful wooden block made up of interlocking letters. The'], ['In the image, there is a stack of wooden blocks with different colors, arranged in a way that'], ['In the image, there is a stack of wooden blocks arranged in a colorful pattern. The blocks'], ['In the image, there is a colorful wooden block with letters and numbers on it. The letters']]"
data/images/noun/2004-600.jpg,2004,pencil sharpener,41,70,48,52,"[['In the image, there is a close-up of a bright orange, plastic, round item'], ['In the image, there is a close-up view of a yellow and orange plastic object,'], ['In the image, there is a yellow plastic ring with a hole in the center. The ring'], ['In the image, there is a small, brightly colored orange toy with a hole in the'], ['In the image, there is a yellow plastic object with a hole in the center, resemb']]"
data/images/noun/2005-600.jpg,2005,fish tank stone,6,25,81,13,"[['The image features a pink, colorful, and artistic sculpture that resembles a'], ['The image features a pink, colorful, and rainbow-colored sculpture or decor'], ['In the image, there is a pink, rainbow-colored plastic object that looks'], ['In the image, there is a pink and white bird wing-shaped object. The wing'], ['In the image, there is a pink and yellow plastic piece that looks like a bird wing']]"
data/images/noun/2006-600.jpg,2006,space ship top,34,64,31,3,"[['In the image, there is a silver, circular object with a hole in the middle. It is'], ['In the image, there is a silver metal object that resembles a spacecraft or a flying'], ['In the image, there is a small silver object that resembles a flying saucer or a'], ['In the image, there is a small, round, silver object with a blue top, which could'], ['In the image, there is a small silver object that looks like a top of a spaceship or']]"
data/images/noun/2007-600.jpg,2007,air blower for slr cameras,22,46,78,6,"[['In the image, there is a black and red object, possibly a toy or a tool,'], ['In the image, there is a small black object with a red tip, which appears to be a'], ['The image features a black rubber ball with a red plastic top, sitting on a white background'], ['In the image, there is a black plastic object with a red top. The object appears to'], ['In the image, there is a black object with a red tip, which appears to be a to']]"
data/images/noun/2008.jpg,2008,curlers formed together,34,25,48,16,"[['The image shows a blue plastic tube or pipe with three blue handles attached to it. The'], ['In the image, there is a blue object that looks like a twisted or curled up piece'], ['In the image, there is a blue, curled object with a white knob on the end'], ['In the image, there is a blue object with a twisted shape, resembling a blue'], ['In the image, there is a blue object with a curled shape, possibly a piece of a']]"
data/images/noun/2009-600.jpg,2009,dog toy,47,78,65,45,"[['In the image, there is an orange and yellow cactus-like plant with spikes.'], ['In the image, there is a large orange ball with a bunch of spikes on it. The'], ['In the image, there is a close-up of an orange, spiky object that res'], ['In the image, there is a close-up of an orange, spiky, and somewhat'], ['In the image, there is a close-up of an orange and yellow object with a spik']]"
data/images/noun/2010-600.jpg,2010,dog toy pet shop,66,52,50,25,"[['In the image, there are two red and yellow balls sitting on a white background. The balls are'], ['In the image, there is a close-up of a red and yellow ball with blue spots'], ['In the image, there is a red and yellow ball with a blue dot. The ball is sitting'], ['The image features a close-up of a red and blue toy, possibly a chew to'], ['In the image, there is a red and yellow ball with blue spots. The ball is sitting']]"
