image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,blip2_output,blip2_saliencies,blip2_saliency_rate
data/images/noun/2001-600.jpg,2001,bee have trap,19,50,66,14,"['a plastic, yellow, round egg shape', 'you see a golden object', 'this is an image of a light bulb', 'i see a lot of stuff in the image. what i see is the image of an orange plastic', 'a small yellow plastic container with two holes for the eyes']","[(['Yellow'], ['Plastic']), (['Gold'], []), ([], []), (['Orange'], ['Plastic']), (['Yellow'], ['Plastic'])]","(80, 60)"
data/images/noun/2002-600.jpg,2002,bookend,22,83,59,9,"['the object in the image is a red abstract sculpture', 'the metal sculpture has a red base and an open shape', 'a red vase', 'a red vase on a wooden base', 'a red metal sculpture with a small curved base']","[(['Red'], []), (['Red'], []), (['Red'], []), (['Red'], ['Wooden']), (['Red'], [])]","(100, 20)"
data/images/noun/2003-600.jpg,2003,fidget toy,59,74,19,0,"['a toy stack of blocks', ""a picture of the word'see'"", 'a multi-colored wooden block', 'colorful wooden block letters', 'the word letter']","[([], []), ([], []), (['Red'], ['Wooden']), ([], ['Wooden']), ([], [])]","(20, 40)"
data/images/noun/2004-600.jpg,2004,pencil sharpener,41,70,48,52,"['an orange, plastic ball with an orange ring around it', 'a colorful orange and yellow plastic ring', 'the image is of a plastic egg with orange and yellow sides', 'the image is of an orange and yellow plastic toy', 'an orange and yellow rubber ball shaped like a dog toy']","[(['Orange'], ['Plastic']), (['Orange', 'Yellow'], ['Plastic']), (['Orange', 'Yellow'], ['Plastic']), (['Orange', 'Yellow'], ['Plastic']), (['Orange', 'Yellow'], ['Rubber'])]","(100, 100)"
data/images/noun/2005-600.jpg,2005,fish tank stone,6,25,81,13,"['rainbow butterfly', 'a rainbow unicorn hat', 'a rainbow colored tie dye t - shirt', 'a rainbow colored unicorn head band', 'a tie dye rainbow unicorn headband']","[([], []), ([], []), (['Red'], []), (['Red'], []), ([], [])]","(40, 0)"
data/images/noun/2006-600.jpg,2006,space ship top,34,64,31,3,"['a spacecraft with a blue and red light on top', 'a red sphere in the middle of the object', 'a silver disk shaped object sitting on top of a white background', 'the image is of the space ship', 'a toy model of the ufo in front of a white background']","[(['Red', 'Blue'], []), (['Red'], []), (['Silver'], []), ([], []), ([], [])]","(60, 0)"
data/images/noun/2007-600.jpg,2007,air blower for slr cameras,22,46,78,6,"['a black rubber ball with a red stem', 'the product has a hole in it', 'a large rubber ball with a red stick on top', 'the black rubber ball is connected to a red pipe', 'a black ball with a red tube']","[(['Red', 'Black'], ['Rubber']), ([], []), (['Red'], ['Rubber']), (['Red', 'Black'], ['Rubber']), (['Red', 'Black'], [])]","(80, 60)"
data/images/noun/2008.jpg,2008,curlers formed together,34,25,48,16,"['a knot made of two pieces of blue rubber', 'the picture shows a blue rope with a white line running down the middle', 'the image is of a toy that is holding a blue rubber ring', 'blue plastic knot on white background', 'a knot that looks like a blue rope']","[(['Blue'], ['Rubber']), (['Blue', 'White'], []), (['Blue'], ['Rubber']), (['Blue'], ['Plastic']), (['Blue'], [])]","(100, 60)"
data/images/noun/2009-600.jpg,2009,dog toy,47,78,65,45,"['a orange toy with spiky spiky teeth', 'an orange toy shaped like a star', 'a colorful toy with spikes on it', 'orange spiky toy with spikey top and bottom', 'a cute orange ball toy shaped like a tooth']","[(['Orange'], []), (['Orange'], []), ([], []), (['Orange'], []), (['Orange'], [])]","(80, 0)"
data/images/noun/2010-600.jpg,2010,dog toy pet shop,66,52,50,25,"['red plastic ball with multicolored dots', 'a large toy that is covered in colored dots', '', 'red, yellow, blue, green, pink', 'a large red rubber ball with colorful dots']","[(['Red'], ['Plastic']), (['Red'], []), ([], []), (['Red', 'Yellow', 'Green', 'Blue', 'Pink'], []), (['Red'], ['Rubber'])]","(80, 40)"
data/images/noun/2011-600.jpg,2011,noisemaker,22,75,88,3,"['a plastic toy with orange and green parts', 'what do you see in the image?', 'a green plastic toy with orange handles', 'i see an orange and green plastic toy', 'a small green and orange toy.']","[(['Orange', 'Green'], ['Plastic']), ([], []), (['Orange', 'Green'], ['Plastic']), (['Orange', 'Green'], ['Plastic']), (['Orange', 'Green'], [])]","(80, 60)"
data/images/noun/2012-600.jpg,2012,coiled worm toy,41,50,59,41,"['a coral polyp, pink', 'the red sea urchin, in the image.', 'a red plastic coral.', 'the image is of a pink plastic spider with orange and yellow spikes', 'a red coral, a large cluster of red spines, and a bunch of yellow spines']","[(['Pink', 'Coral'], []), (['Red'], []), (['Red', 'Coral'], ['Plastic']), (['Orange', 'Yellow', 'Pink'], ['Plastic']), (['Red', 'Yellow', 'Coral'], [])]","(100, 40)"
data/images/noun/2013-600.jpg,2013,sling shot,6,20,87,6,"['q: what do you see in the image?', 'an orange and yellow water bottle holder', 'the image shows a colorful toy with a small red cap', 'what do you see in the image?', 'the yellow and orange rubber band has two legs and a spike on the top']","[([], []), (['Orange', 'Yellow'], []), (['Red'], []), ([], []), (['Orange', 'Yellow'], ['Rubber'])]","(60, 20)"
data/images/noun/2014-600.jpg,2014,this light-up toy,38,75,39,0,"['a toy ball with a purple and yellow polka dot pattern', '', 'a toy toy in a box', 'a small metal ball with a rainbow design', 'a pink, purple and yellow plastic ball with a handle']","[(['Yellow', 'Purple'], []), ([], []), ([], []), ([], []), (['Yellow', 'Purple', 'Pink'], ['Plastic'])]","(40, 20)"
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"['a plastic shoe shoe holder for a blue shoe', 'this is the product you see in the image.i have a feeling that it will come down', 'blue plastic molding', 'a blue bicycle basket with a white top', 'a blue, plastic shoe horn']","[(['Blue'], ['Plastic']), ([], []), (['Blue'], ['Plastic']), (['Blue', 'White'], ['Icy']), (['Blue'], ['Plastic'])]","(80, 80)"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"['a yellow and blue tassel on a cone', 'a yellow and orange plastic cone with blue and white hair tied to it', 'the image shows a blue and orange toy with a blue and white tassel', 'a large plastic orange and blue ball with a white tassel on it', '']","[(['Yellow', 'Blue'], []), (['Orange', 'Yellow', 'Blue', 'White'], ['Plastic']), (['Orange', 'Blue', 'White'], []), (['Orange', 'Blue', 'White'], ['Plastic']), ([], [])]","(80, 40)"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"['the image shows the tool that is used to make the bird feeder', 'what do you see in the image?', 'a toy roller with a ball and an orange ball', 'a metal and blue metal tool', 'a device for a dog to play with a ball']","[([], []), ([], []), (['Orange'], []), (['Blue'], []), ([], [])]","(40, 0)"
